room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
401699,1881082,Entire home/apt,Retiro,Niño Jesús,0,,4,3.0,96.0,3,40.407432,-3.670921,2014-08-29 21:30:23.616
402546,1408525,Entire home/apt,Centro,Sol,0,,4,1.0,119.0,3,40.415068,-3.705599,2014-08-29 23:18:25.630
402588,1408525,Entire home/apt,Centro,Sol,13,4.0,4,1.0,119.0,3,40.415963,-3.703019,2014-08-30 00:01:43.517
402836,2009482,Entire home/apt,Centro,Embajadores,58,5.0,3,1.0,87.0,2,40.411008,-3.704987,2014-08-29 23:53:17.633
403297,2011811,Entire home/apt,Centro,Embajadores,28,4.5,4,1.0,78.0,3,40.40864,-3.695231,2014-08-29 23:00:21.792
403704,1237702,Entire home/apt,Centro,Universidad,25,5.0,3,2.0,117.0,2,40.428174,-3.70701,2014-08-30 01:40:16.591
404391,1408525,Entire home/apt,Centro,Sol,1,3.0,4,1.0,119.0,3,40.415924,-3.705951,2014-08-30 00:11:31.209
404569,1408525,Entire home/apt,Centro,Universidad,0,,4,1.0,119.0,3,40.423418,-3.704541,2014-08-29 22:51:50.246
405037,1803498,Entire home/apt,Tetuan,Valdeacederas,0,,4,1.0,88.0,2,40.464902,-3.696182,2014-08-29 21:47:39.276
405677,1803498,Entire home/apt,Centro,Universidad,0,,1,1.0,111.0,3,40.424346,-3.708308,2014-08-30 00:19:39.364
405786,1408525,Entire home/apt,Centro,Palacio,1,4.5,6,2.0,167.0,3,40.410428,-3.709437,2014-08-29 21:16:35.629
406341,2024487,Private room,Salamanca,Lista,24,5.0,1,1.0,29.0,2,40.429567,-3.678097,2014-08-29 22:30:23.427
406697,1973909,Entire home/apt,Centro,Cortes,133,4.5,3,1.0,87.0,2,40.41206,-3.698434,2014-08-30 00:14:18.619
409258,2037438,Entire home/apt,Centro,Justicia,57,5.0,3,1.0,118.0,2,40.42551,-3.69724,2014-08-30 00:15:45.595
410699,2044655,Entire home/apt,Centro,Justicia,26,5.0,4,2.0,221.0,2,40.421358,-3.69892,2014-08-29 22:39:24.164
410976,1702342,Entire home/apt,Chamartin,Nueva España,11,4.5,4,2.0,131.0,2,40.463951,-3.683704,2014-08-29 22:59:28.656
411915,1998149,Entire home/apt,Salamanca,Castellana,14,5.0,2,1.0,279.0,1,40.429685,-3.686869,2014-08-29 20:52:34.933
413095,2010573,Private room,Arganzuela,Chopera,3,5.0,1,1.0,52.0,1,40.394333,-3.701456,2014-08-30 00:11:34.707
413240,2056009,Private room,Chamartin,Hispanoamérica,12,5.0,3,1.0,71.0,1,40.453178,-3.671913,2014-08-29 22:03:39.427
414150,1211342,Entire home/apt,Centro,Palacio,0,,5,1.0,162.0,1,40.420289,-3.709479,2014-08-30 00:45:41.558
414504,2061502,Entire home/apt,Moncloa,Argüelles,35,4.5,6,3.0,133.0,1,40.421943,-3.715454,2014-08-29 21:38:55.937
415812,1408525,Entire home/apt,Centro,Cortes,1,4.0,6,2.0,159.0,3,40.411334,-3.695197,2014-08-29 22:29:24.866
415967,2068619,Entire home/apt,Centro,Embajadores,93,5.0,3,1.0,90.0,2,40.407808,-3.702451,2014-08-30 01:12:32.029
416406,1408525,Entire home/apt,Centro,Universidad,0,,4,1.0,112.0,3,40.424821,-3.705815,2014-08-29 23:55:47.490
417334,2075370,Private room,Salamanca,Guindalera,16,5.0,1,1.0,52.0,2,40.437877,-3.667053,2014-08-29 22:00:23.967
419835,1211342,Entire home/apt,Centro,Cortes,1,3.0,6,2.0,199.0,1,40.412361,-3.695719,2014-08-30 01:43:57.151
419836,1211342,Entire home/apt,Centro,Cortes,1,5.0,8,3.0,310.0,1,40.412135,-3.696211,2014-08-30 01:44:54.110
419993,1963008,Private room,Centro,Universidad,0,,1,1.0,86.0,1,40.427204,-3.703426,2014-08-29 23:59:14.932
420039,9934732,Entire home/apt,Centro,Universidad,143,4.5,5,1.0,56.0,1,40.426021,-3.705016,2014-08-30 00:46:41.292
420180,2089472,Private room,Ciudad Lineal,San Juan Bautista,0,,2,1.0,37.0,1,40.450993,-3.655958,2014-08-29 22:47:19.209
422270,2100191,Entire home/apt,Arganzuela,Acacias,10,4.0,3,1.0,44.0,1,40.403362,-3.705182,2014-08-29 23:30:25.255
422536,584351,Entire home/apt,Chamberi,Trafalgar,3,4.5,6,3.0,162.0,3,40.437362,-3.703217,2014-08-29 23:40:45.324
423610,1719263,Entire home/apt,Centro,Sol,1,5.0,4,1.0,106.0,3,40.418372,-3.703209,2014-08-30 00:34:12.805
423655,1719263,Entire home/apt,Centro,Universidad,1,4.0,4,1.0,106.0,3,40.425594,-3.701362,2014-08-30 01:20:48.349
423919,2107548,Entire home/apt,Centro,Embajadores,0,,4,3.0,147.0,7,40.410753,-3.705245,2014-08-30 01:29:46.282
424816,2111994,Private room,Tetuan,Cuatro Caminos,1,5.0,1,1.0,29.0,1,40.454825,-3.69994,2014-08-29 23:17:07.415
425326,2150100,Private room,Fuencarral,Mirasierra,5,4.5,1,1.0,22.0,1,40.489042,-3.703095,2014-08-29 23:14:31.129
425611,2115711,Entire home/apt,Centro,Justicia,9,4.5,2,1.0,103.0,1,40.424954,-3.69968,2014-08-29 23:44:47.032
425616,1724674,Entire home/apt,Retiro,Ibiza,1,5.0,4,2.0,192.0,2,40.419178,-3.674218,2014-08-29 23:49:35.422
427035,1719263,Entire home/apt,Centro,Justicia,6,5.0,6,3.0,332.0,3,40.427546,-3.700729,2014-08-29 21:19:06.733
427176,2150100,Private room,Fuencarral,Peñagrande,12,4.5,1,1.0,21.0,1,40.48038,-3.728146,2014-08-30 00:13:25.131
427407,2106353,Entire home/apt,Centro,Embajadores,5,5.0,4,1.0,81.0,3,40.411994,-3.703011,2014-08-29 23:48:25.835
427664,2125414,Entire home/apt,Arganzuela,Legazpi,4,4.5,4,1.0,74.0,2,40.389482,-3.693341,2014-08-29 23:49:36.939
428205,8022986,Private room,Centro,Universidad,22,4.5,2,1.0,44.0,2,40.421695,-3.70334,2014-08-30 00:20:01.527
429306,2134007,Entire home/apt,Centro,Universidad,42,5.0,5,2.0,133.0,3,40.429611,-3.70851,2014-08-30 01:42:40.404
429604,2106353,Entire home/apt,Centro,Embajadores,1,5.0,3,1.0,81.0,3,40.412681,-3.701247,2014-08-29 21:31:58.693
429942,1450430,Entire home/apt,Tetuan,Bellas Vistas,5,4.5,6,2.0,111.0,2,40.447978,-3.705892,2014-08-29 23:22:35.223
431243,2143950,Private room,Centro,Universidad,8,5.0,2,1.0,37.0,10,40.423105,-3.704818,2014-08-29 23:44:56.177
431354,2144544,Private room,Arganzuela,Delicias,16,5.0,3,1.0,25.0,1,40.400689,-3.698727,2014-08-30 01:42:42.843
431806,2146727,Private room,Moncloa,Casa de Campo,36,5.0,3,1.0,44.0,2,40.43044,-3.724088,2014-08-30 00:37:45.603
433183,2152780,Entire home/apt,Chamartin,Prosperidad,1,4.5,6,3.0,162.0,3,40.444622,-3.673007,2014-08-29 21:25:43.270
434195,2136244,Private room,Centro,Palacio,47,4.5,1,1.0,37.0,2,40.415018,-3.709734,2014-08-29 21:02:34.890
434852,1211342,Entire home/apt,Centro,Cortes,2,5.0,6,2.0,199.0,5,40.41236,-3.697404,2014-08-30 00:09:27.701
434874,1408525,Entire home/apt,Centro,Universidad,2,4.0,4,1.0,112.0,3,40.420657,-3.70494,2014-08-30 00:34:13.981
434946,1211342,Entire home/apt,Centro,Cortes,3,4.5,8,3.0,310.0,1,40.412363,-3.696823,2014-08-29 20:40:25.119
435010,2160658,Private room,Centro,Palacio,56,4.5,2,1.0,41.0,2,40.412575,-3.70872,2014-08-29 22:23:59.617
435071,2161463,Private room,Centro,Embajadores,0,,2,1.0,59.0,2,40.409566,-3.695734,2014-08-29 23:31:47.543
437666,805726,Private room,Latina,Puerta del Angel,2,4.0,8,1.0,29.0,2,40.409987,-3.724366,2014-08-30 00:07:36.599
437670,805726,Private room,Latina,Puerta del Angel,5,4.0,7,1.0,29.0,2,40.411554,-3.723706,2014-08-30 00:11:08.991
439272,2182214,Private room,Chamberi,Almagro,30,5.0,2,1.0,56.0,1,40.436459,-3.698258,2014-08-30 01:22:13.801
439291,661064,Private room,Arganzuela,Palos de Moguer,3,4.0,2,1.0,52.0,1,40.401794,-3.690465,2014-08-30 01:44:07.623
439608,2183322,Entire home/apt,Centro,Justicia,0,,2,1.0,66.0,1,40.421323,-3.699829,2014-08-29 22:04:08.200
439699,2184051,Entire home/apt,Centro,Universidad,128,5.0,4,1.0,88.0,2,40.423532,-3.703084,2014-08-29 23:52:54.217
443139,1719263,Entire home/apt,Centro,Justicia,1,4.5,4,1.0,106.0,3,40.420417,-3.700843,2014-08-29 20:42:58.375
443159,2062106,Private room,Centro,Cortes,0,,2,1.0,88.0,2,40.413252,-3.69741,2014-08-29 21:09:12.107
443663,1211342,Entire home/apt,Centro,Cortes,2,4.5,6,2.0,199.0,4,40.413522,-3.695336,2014-08-29 20:57:39.713
444113,2206218,Private room,Latina,Lucero,0,,2,1.0,37.0,1,40.401983,-3.753929,2014-08-30 00:57:33.620
445463,2212894,Private room,Centro,Embajadores,3,5.0,1,1.0,59.0,2,40.408426,-3.692017,2014-08-29 21:09:21.468
445837,2214461,Entire home/apt,Retiro,Pacífico,7,5.0,4,2.0,121.0,3,40.404245,-3.677663,2014-08-29 23:46:41.006
446750,1719263,Entire home/apt,Centro,Embajadores,1,5.0,4,1.0,103.0,3,40.405874,-3.699724,2014-08-29 21:24:39.515
446829,1719263,Entire home/apt,Centro,Universidad,0,,6,1.0,146.0,3,40.421046,-3.701503,2014-08-29 23:13:54.984
448352,584351,Entire home/apt,Chamberi,Trafalgar,3,4.5,4,1.0,133.0,3,40.433098,-3.700927,2014-08-29 23:00:08.823
448502,1719263,Entire home/apt,Centro,Embajadores,3,,8,2.0,119.0,3,40.410307,-3.706063,2014-08-30 01:38:18.580
448542,1719263,Entire home/apt,Centro,Palacio,5,5.0,5,2.0,119.0,3,40.413056,-3.708103,2014-08-29 21:24:43.226
448604,2227644,Private room,Centro,Cortes,0,,2,1.0,59.0,14,40.41434,-3.699465,2014-08-29 22:56:09.825
448695,2228160,Private room,Carabanchel,Vista Alegre,0,,3,1.0,44.0,1,40.386389,-3.746189,2014-08-30 00:31:02.947
449001,661064,Private room,Arganzuela,Palos de Moguer,4,4.5,2,1.0,52.0,3,40.404086,-3.689871,2014-08-30 01:23:30.181
449064,661064,Private room,Arganzuela,Palos de Moguer,4,5.0,2,1.0,52.0,3,40.404835,-3.691294,2014-08-29 21:40:15.997
449065,661064,Private room,Arganzuela,Atocha,2,3.5,2,1.0,52.0,3,40.405444,-3.690479,2014-08-29 21:41:42.346
449218,2230279,Entire home/apt,Centro,Universidad,60,5.0,2,1.0,52.0,2,40.428517,-3.703791,2014-08-30 00:41:39.777
449447,2231831,Entire home/apt,Centro,Embajadores,19,4.5,4,1.0,53.0,2,40.410681,-3.703227,2014-08-30 00:12:27.330
449494,814490,Entire home/apt,Centro,Universidad,53,4.0,5,2.0,56.0,1,40.425947,-3.710003,2014-08-30 01:02:59.282
451174,2240898,Private room,Chamberi,Almagro,0,,1,1.0,66.0,1,40.433742,-3.698118,2014-08-29 23:06:28.128
451326,1406657,Private room,Centro,Cortes,60,5.0,2,1.0,55.0,2,40.413208,-3.696321,2014-08-30 01:48:00.520
452310,2247342,Private room,Chamberi,Rios Rosas,19,4.5,2,1.0,37.0,3,40.439565,-3.693299,2014-08-30 01:03:08.560
453121,2251255,Entire home/apt,Centro,Palacio,10,5.0,3,1.0,88.0,2,40.411302,-3.713998,2014-08-29 20:39:43.823
453778,1719263,Entire home/apt,Centro,Palacio,0,,3,1.0,111.0,3,40.41133,-3.71257,2014-08-29 23:52:14.351
453859,2255145,Private room,Centro,Embajadores,0,,6,1.0,52.0,3,40.41095,-3.706991,2014-08-30 01:17:46.808
453864,2255145,Private room,Centro,Embajadores,0,,1,1.0,52.0,3,40.410759,-3.706054,2014-08-30 01:22:37.989
454290,1408525,Private room,Centro,Sol,0,,2,1.0,111.0,3,40.416218,-3.706641,2014-08-29 23:52:17.543
455473,2263824,Entire home/apt,Arganzuela,Delicias,6,5.0,4,1.0,74.0,3,40.399299,-3.695762,2014-08-29 21:55:00.709
455731,1703073,Entire home/apt,Ciudad Lineal,Concepción,0,,6,2.0,109.0,2,40.432465,-3.656115,2014-08-29 21:57:18.085
457941,2276547,Private room,Hortaleza,Pinar del Rey,0,,1,1.0,29.0,1,40.47346,-3.642565,2014-08-30 01:02:00.280
458674,1408525,Private room,Centro,Cortes,1,3.5,4,1.0,112.0,3,40.415019,-3.700622,2014-08-30 00:26:04.384
458860,1408525,Entire home/apt,Centro,Cortes,4,3.0,4,1.0,112.0,3,40.419117,-3.698449,2014-08-29 23:12:18.443
459303,1408525,Entire home/apt,Centro,Universidad,0,,4,1.0,119.0,3,40.42524,-3.705043,2014-08-29 21:36:21.738
459356,1211342,Entire home/apt,Centro,Cortes,0,,6,2.0,199.0,1,40.411856,-3.696087,2014-08-29 22:55:02.881
459362,1408525,Private room,Centro,Cortes,0,,4,1.0,119.0,3,40.414493,-3.701752,2014-08-29 23:01:34.737
459386,1211342,Entire home/apt,Centro,Cortes,0,,6,2.0,199.0,1,40.412468,-3.696753,2014-08-29 23:25:53.553
460198,2288464,Entire home/apt,Carabanchel,Vista Alegre,7,5.0,2,0.0,29.0,2,40.387382,-3.738108,2014-08-30 00:10:46.634
460305,2234141,Entire home/apt,Ciudad Lineal,Costillares,0,,1,1.0,133.0,1,40.478139,-3.66857,2014-08-29 20:59:10.548
460591,1211342,Entire home/apt,Centro,Cortes,1,4.0,6,2.0,199.0,1,40.411999,-3.696778,2014-08-29 21:50:48.003
460647,1211342,Entire home/apt,Centro,Cortes,2,5.0,6,2.0,199.0,1,40.413644,-3.697581,2014-08-29 23:06:51.863
460682,1211342,Entire home/apt,Centro,Cortes,7,4.0,8,3.0,310.0,1,40.414063,-3.695808,2014-08-29 23:42:56.727
460707,1211342,Entire home/apt,Centro,Justicia,1,4.0,6,2.0,199.0,1,40.428418,-3.700849,2014-08-30 00:08:00.000
460803,2290706,Entire home/apt,Chamberi,Almagro,2,4.5,2,1.0,102.0,2,40.429233,-3.69394,2014-08-29 20:41:13.238
460923,1759079,Entire home/apt,Centro,Universidad,56,4.0,2,1.0,74.0,2,40.427844,-3.703301,2014-08-29 23:26:43.037
461022,2291499,Private room,Centro,Palacio,4,5.0,1,1.0,34.0,2,40.419555,-3.71125,2014-08-30 01:11:26.827
461132,513331,Entire home/apt,Chamartin,Hispanoamérica,0,,6,0.0,59.0,3,40.454027,-3.681779,2014-08-29 22:40:06.589
461663,2294868,Entire home/apt,Centro,Palacio,26,4.5,3,2.0,84.0,3,40.411928,-3.709807,2014-08-29 22:58:05.382
462072,2296476,Entire home/apt,Centro,Embajadores,10,5.0,6,2.0,170.0,3,40.408166,-3.710201,2014-08-30 01:39:59.128
463585,1894410,Private room,Retiro,Pacífico,9,5.0,2,1.0,52.0,1,40.406843,-3.675912,2014-08-30 01:14:04.660
464210,1727135,Private room,Chamberi,Gaztambide,1,3.0,1,1.0,37.0,3,40.435102,-3.717215,2014-08-29 22:45:18.804
464307,2307294,Entire home/apt,Centro,Universidad,31,5.0,4,2.0,124.0,3,40.422039,-3.704811,2014-08-30 00:26:06.292
464912,2310321,Private room,Latina,Puerta del Angel,0,,1,1.0,44.0,2,40.408168,-3.735477,2014-08-29 20:58:01.258
466098,2314998,Private room,Chamartin,Prosperidad,0,,3,1.0,59.0,7,40.442171,-3.669625,2014-08-30 00:24:58.118
466485,8022986,Private room,Centro,Sol,55,5.0,2,1.0,44.0,2,40.419949,-3.701906,2014-08-29 21:58:30.101
467552,2320165,Entire home/apt,Chamberi,Almagro,4,5.0,3,1.0,108.0,3,40.427436,-3.694998,2014-08-29 22:59:20.668
467847,2044752,Entire home/apt,Centro,Justicia,150,4.5,3,1.0,43.0,1,40.422501,-3.698807,2014-08-29 23:39:20.131
468104,2323485,Private room,Chamartin,Ciudad Jardín,8,5.0,2,1.0,74.0,3,40.450613,-3.674017,2014-08-29 23:40:09.234
468202,2322563,Entire home/apt,Centro,Justicia,52,5.0,3,1.0,22.0,3,40.421424,-3.701023,2014-08-30 01:23:52.982
469231,1408525,Entire home/apt,Centro,Palacio,0,,2,1.0,111.0,3,40.420247,-3.708043,2014-08-30 01:29:22.547
470132,2332600,Entire home/apt,Centro,Embajadores,21,4.5,4,1.0,106.0,1,40.408922,-3.700466,2014-08-29 23:20:41.788
471198,1408525,Entire home/apt,Centro,Universidad,0,,4,1.0,119.0,3,40.424085,-3.703804,2014-08-30 00:03:20.173
471238,1408525,Entire home/apt,Centro,Sol,4,5.0,4,1.0,119.0,3,40.415877,-3.702001,2014-08-30 00:45:28.705
471261,1408525,Entire home/apt,Centro,Sol,3,4.5,4,1.0,119.0,3,40.414358,-3.705961,2014-08-30 01:10:16.908
471280,1408525,Entire home/apt,Centro,Embajadores,0,,4,1.0,103.0,3,40.412523,-3.700387,2014-08-30 01:30:41.351
471328,1408525,Entire home/apt,Centro,Sol,3,4.5,4,1.0,119.0,3,40.416444,-3.702225,2014-08-29 21:27:19.668
471475,1408525,Entire home/apt,Centro,Universidad,2,4.5,2,1.0,119.0,3,40.423908,-3.703958,2014-08-30 00:26:23.545
471602,1408525,Entire home/apt,Centro,Embajadores,0,,4,1.0,119.0,3,40.413263,-3.706095,2014-08-29 21:55:17.603
473112,2346162,Entire home/apt,Chamberi,Almagro,38,4.5,6,3.0,146.0,3,40.426669,-3.692218,2014-08-29 21:10:35.421
473389,2347015,Entire home/apt,Latina,Cármenes,0,,5,3.0,111.0,5,40.403978,-3.731632,2014-08-29 21:47:43.656
475050,2354689,Entire home/apt,Salamanca,Lista,5,4.5,4,2.0,145.0,1,40.429402,-3.674652,2014-08-30 00:15:46.875
475105,2355062,Private room,Carabanchel,Opañel,11,4.5,4,1.0,58.0,1,40.391682,-3.722246,2014-08-30 01:14:32.331
475708,2358486,Entire home/apt,Centro,Palacio,1,5.0,5,2.0,162.0,2,40.412639,-3.71338,2014-08-29 22:10:42.117
476497,2361987,Entire home/apt,Centro,Justicia,14,4.5,2,1.0,66.0,2,40.420013,-3.701201,2014-08-29 22:44:27.060
477426,2366392,Private room,Moratalaz,Vinateros,4,4.5,4,1.0,43.0,1,40.403572,-3.642736,2014-08-30 01:33:16.837
477464,1893660,Entire home/apt,Centro,Embajadores,29,4.0,4,1.0,60.0,3,40.410566,-3.700391,2014-08-29 21:11:24.481
477652,1408525,Entire home/apt,Centro,Embajadores,1,3.5,4,1.0,127.0,3,40.406707,-3.697766,2014-08-30 00:59:51.991
477656,2367126,Private room,Centro,Palacio,5,5.0,2,1.0,50.0,3,40.419607,-3.709645,2014-08-30 01:04:25.799
477714,2367332,Private room,Latina,Cármenes,0,,1,1.0,29.0,1,40.404754,-3.723415,2014-08-29 21:00:50.683
477913,2367970,Private room,Chamberi,Gaztambide,0,,2,1.0,559.0,1,40.437072,-3.717428,2014-08-30 01:05:29.475
478217,2333906,Private room,Centro,Embajadores,1,4.0,1,1.0,44.0,3,40.406791,-3.705246,2014-08-29 20:50:14.465
479618,2376101,Entire home/apt,Centro,Universidad,3,4.0,5,1.0,111.0,2,40.427079,-3.709668,2014-08-29 23:33:57.603
479718,2376402,Private room,San Blas,Rosas,3,5.0,5,1.0,37.0,3,40.430095,-3.603711,2014-08-30 01:19:51.719
479903,2377223,Private room,Tetuan,Cuatro Caminos,47,5.0,2,1.0,35.0,1,40.447257,-3.702405,2014-08-30 00:04:03.822
481776,1719263,Entire home/apt,Centro,Embajadores,0,,5,1.0,106.0,3,40.410599,-3.708327,2014-08-30 01:31:04.293
482088,1408525,Entire home/apt,Centro,Justicia,4,4.5,2,1.0,127.0,3,40.421078,-3.69773,2014-08-29 21:39:03.123
482122,1408525,Entire home/apt,Chamberi,Trafalgar,0,,4,1.0,136.0,3,40.430832,-3.701327,2014-08-29 22:38:32.187
483048,2391244,Private room,Hortaleza,Palomas,12,5.0,3,1.0,59.0,1,40.450898,-3.612608,2014-08-30 01:21:55.936
484754,2399524,Private room,Centro,Universidad,4,5.0,1,1.0,32.0,1,40.426502,-3.708595,2014-08-29 23:51:39.577
485116,2401328,Entire home/apt,Centro,Universidad,3,5.0,4,2.0,102.0,3,40.425998,-3.710114,2014-08-30 01:44:49.499
486270,2406680,Private room,Retiro,Niño Jesús,3,5.0,1,1.0,22.0,1,40.415304,-3.677134,2014-08-29 23:30:18.611
486780,2409167,Private room,Villaverde,Los Rosales,0,,1,1.0,44.0,1,40.348723,-3.689373,2014-08-29 23:28:11.644
487525,2411757,Private room,Centro,Justicia,35,5.0,2,1.0,60.0,3,40.424677,-3.694719,2014-08-29 23:04:20.017
488462,2417075,Entire home/apt,Chamberi,Trafalgar,85,4.5,4,2.0,66.0,1,40.428587,-3.698593,2014-08-29 20:56:08.390
488575,2150100,Private room,Fuencarral,Peñagrande,1,,2,1.0,21.0,1,40.480759,-3.726023,2014-08-29 23:31:25.950
489190,2419064,Entire home/apt,Moncloa,Argüelles,8,5.0,6,4.0,302.0,2,40.424661,-3.713614,2014-08-30 01:20:04.793
489500,2421222,Private room,Centro,Universidad,15,5.0,1,1.0,34.0,2,40.425112,-3.703425,2014-08-29 21:20:49.995
489890,2422641,Entire home/apt,Centro,Cortes,3,4.5,6,2.0,96.0,3,40.412133,-3.695012,2014-08-30 00:07:13.459
490610,2426135,Private room,Latina,Puerta del Angel,1,5.0,2,1.0,40.0,3,40.410358,-3.725741,2014-08-29 23:18:45.123
490628,1719263,Entire home/apt,Centro,Justicia,0,,2,1.0,88.0,3,40.423825,-3.698859,2014-08-29 23:36:41.998
490665,1719263,Entire home/apt,Centro,Universidad,1,4.0,4,1.0,93.0,3,40.426268,-3.702735,2014-08-30 00:14:40.737
491780,2430543,Entire home/apt,Moncloa,Argüelles,13,5.0,4,1.0,103.0,2,40.428252,-3.714736,2014-08-29 20:44:18.808
492221,2433045,Entire home/apt,Centro,Palacio,22,5.0,4,1.0,96.0,2,40.41424,-3.709959,2014-08-30 00:36:34.774
492884,2435586,Private room,Centro,Embajadores,92,4.5,2,1.0,37.0,2,40.407551,-3.698188,2014-08-29 22:47:25.227
493067,2436379,Entire home/apt,Centro,Palacio,98,5.0,3,1.0,88.0,2,40.41336,-3.708897,2014-08-29 20:52:54.043
493238,2436735,Entire home/apt,Centro,Embajadores,60,4.5,4,1.0,74.0,2,40.406594,-3.706836,2014-08-30 00:29:41.379
494377,661064,Private room,Ciudad Lineal,Costillares,1,5.0,2,1.0,44.0,3,40.478793,-3.664483,2014-08-29 21:41:18.862
494434,2439571,Entire home/apt,Centro,Universidad,3,5.0,5,3.0,155.0,1,40.422249,-3.701926,2014-08-29 23:01:52.286
495145,1408525,Entire home/apt,Centro,Universidad,1,2.5,6,2.0,150.0,3,40.429131,-3.703113,2014-08-29 21:41:23.937
495147,2214378,Private room,Salamanca,Recoletos,54,5.0,4,1.0,52.0,2,40.419655,-3.692501,2014-08-29 21:44:52.254
496346,661064,Private room,Carabanchel,Comillas,0,,3,1.0,52.0,3,40.395134,-3.708574,2014-08-30 01:06:53.850
496355,661064,Private room,Carabanchel,Comillas,2,2.5,3,1.0,52.0,3,40.394786,-3.709264,2014-08-30 01:17:19.619
497706,2456671,Entire home/apt,Retiro,Jerónimos,46,5.0,3,1.0,77.0,2,40.407453,-3.682865,2014-08-29 21:43:05.101
497783,2291499,Entire home/apt,Centro,Cortes,1,4.5,2,2.0,88.0,3,40.415598,-3.696472,2014-08-29 23:23:36.572
498932,2462619,Private room,Usera,Moscardó,0,,4,1.0,37.0,1,40.386788,-3.713847,2014-08-30 01:35:53.888
498937,2462655,Private room,Centro,Embajadores,9,5.0,2,1.0,40.0,1,40.412352,-3.700585,2014-08-30 01:41:46.972
499038,1137525,Entire home/apt,Centro,Embajadores,12,4.5,2,1.0,83.0,4,40.410723,-3.698662,2014-08-29 22:57:21.135
499072,2463200,Entire home/apt,Centro,Sol,0,,2,1.0,133.0,1,40.415866,-3.708178,2014-08-29 23:32:28.856
499911,2467212,Entire home/apt,Centro,Embajadores,14,5.0,5,2.0,133.0,4,40.412556,-3.701155,2014-08-30 00:46:45.932
500742,2470700,Entire home/apt,Retiro,Niño Jesús,0,,6,3.0,162.0,4,40.411146,-3.671086,2014-08-29 20:47:06.179
502917,2481191,Private room,Centro,Palacio,0,,2,1.0,74.0,1,40.411933,-3.70832,2014-08-29 23:37:44.659
503477,1408525,Entire home/apt,Centro,Universidad,0,,6,3.0,176.0,3,40.423948,-3.705095,2014-08-30 00:29:11.221
504953,2062106,Private room,Centro,Cortes,1,5.0,2,1.0,88.0,2,40.413567,-3.699512,2014-08-29 23:25:26.290
505061,1408525,Entire home/apt,Salamanca,Lista,0,,6,3.0,192.0,3,40.429807,-3.673183,2014-08-30 01:19:18.505
506822,2498798,Private room,Centro,Cortes,53,4.5,2,1.0,25.0,1,40.418913,-3.698615,2014-08-30 00:45:52.334
507614,2501740,Private room,Centro,Universidad,5,5.0,2,1.0,77.0,2,40.423057,-3.70524,2014-08-30 01:11:59.641
507964,2503559,Private room,Arganzuela,Legazpi,2,5.0,1,1.0,52.0,1,40.38765,-3.689,2014-08-29 22:11:34.920
507971,1113973,Private room,Ciudad Lineal,Concepción,6,5.0,1,1.0,28.0,5,40.440683,-3.645131,2014-08-29 22:27:56.102
509011,2508814,Private room,Vicalvaro,Ambroz,0,,3,1.0,29.0,1,40.408243,-3.612189,2014-08-29 22:46:49.494
510197,2513518,Private room,Centro,Embajadores,0,,2,1.0,66.0,1,40.409387,-3.70096,2014-08-30 01:37:13.078
510807,2517025,Private room,Moratalaz,Vinateros,0,,1,1.0,59.0,1,40.407271,-3.642144,2014-08-29 22:50:35.246
510906,785052,Entire home/apt,Centro,Sol,26,4.5,7,2.0,177.0,2,40.416145,-3.702755,2014-08-30 00:34:39.098
510973,2517520,Private room,Centro,Cortes,0,,1,1.0,53.0,1,40.414196,-3.701292,2014-08-30 01:46:34.001
511554,2519574,Entire home/apt,Centro,Palacio,21,4.5,3,1.0,88.0,2,40.412778,-3.707788,2014-08-29 22:24:24.918
511994,2522027,Private room,Tetuan,Valdeacederas,6,5.0,1,1.0,29.0,2,40.46458,-3.706206,2014-08-30 01:43:05.167
512756,2525962,Private room,Ciudad Lineal,Pueblo Nuevo,0,,2,1.0,59.0,1,40.428707,-3.640723,2014-08-30 01:35:58.359
513559,73813,Entire home/apt,Centro,Sol,9,5.0,4,2.0,251.0,3,40.418125,-3.708085,2014-08-29 21:09:25.946
513839,2516266,Entire home/apt,Retiro,Adelfas,14,4.0,8,3.0,117.0,2,40.4022,-3.669695,2014-08-29 21:52:20.907
513848,1337527,Entire home/apt,Centro,Universidad,14,4.5,2,1.0,74.0,2,40.423864,-3.700804,2014-08-29 22:04:28.328
515008,2536524,Private room,San Blas,Arcos,4,4.5,2,1.0,66.0,1,40.426686,-3.615794,2014-08-30 00:39:32.523
516263,805726,Private room,Centro,Cortes,8,4.0,5,1.0,29.0,3,40.415132,-3.6997,2014-08-30 00:12:34.761
516955,2545179,Private room,Puente de Vallecas,San Diego,0,,2,1.0,37.0,2,40.396216,-3.667191,2014-08-29 22:54:39.329
518208,2536524,Private room,San Blas,Hellín,4,4.5,2,1.0,66.0,1,40.42904,-3.614344,2014-08-29 22:19:53.521
518471,2552144,Private room,Latina,Puerta del Angel,0,,1,1.0,50.0,1,40.40789,-3.734431,2014-08-29 22:36:22.674
518511,1150912,Private room,Centro,Embajadores,1,4.5,3,1.0,74.0,2,40.411173,-3.703991,2014-08-29 23:16:17.121
